open,high,low,close,volume,ema_short,ema_long,rsi,adx,upper_band,lower_band,signal,symbol
629.17,671.15,623.12,666.29,480734.869,658.9871331240197,660.28153338304,52.94088367220637,14.264985356199116,689.7648031252633,635.2061968747367,2,BNBUSDTUSDT
602.7,629.33,600.8,629.17,384267.525,654.3998818741704,657.9769753546667,38.459476191145704,14.912745086874958,688.1251547514689,631.0738452485311,2,BNBUSDTUSDT
602.57,609.07,597.89,602.7,194088.591,646.4460538935289,653.8823845876543,31.78302759053371,15.65341866280333,690.6187839334846,620.1592160665155,2,BNBUSDTUSDT
597.61,603.18,593.23,602.57,214613.107,639.6958917560628,650.0814672107911,31.75387259781522,16.57554267851387,692.7446644019269,610.8613355980731,2,BNBUSDTUSDT
586.02,599.98,583.55,597.61,201100.589,633.2211391782071,646.1946918618436,30.60050109131225,17.908285910131536,694.5773051908949,601.8456948091053,2,BNBUSDTUSDT
599.36,600.49,584.7,586.03,143960.835,625.9609639200214,641.7380480202255,28.0397993975905,19.05880311547483,696.8144198416908,591.4105801583091,2,BNBUSDTUSDT
600.69,601.2,595.23,599.36,100770.294,621.8685079323258,638.5989333520607,34.80317025975264,20.024516957347508,697.0144225749244,585.4485774250755,2,BNBUSDTUSDT
599.64,603.61,595.12,600.69,141344.865,618.6102759427372,635.7908642148711,35.4550080910792,20.641353845629624,691.3028146316658,582.5721853683342,2,BNBUSDTUSDT
599.88,605.28,598.14,599.63,156229.229,615.6902334900084,633.1122816804362,35.153347430128605,21.01873920611993,687.244963871616,579.262036128384,2,BNBUSDTUSDT
601.0,604.44,591.42,599.88,210580.664,613.257889876161,630.6506311855891,35.293180524978,21.787764248023137,686.0342712477409,575.4607287522592,2,BNBUSDTUSDT
606.16,610.75,598.1,601.0,236809.997,611.3720606644439,628.4542881348046,35.959435182953385,21.79230491792867,684.3409279845856,572.2920720154144,2,BNBUSDTUSDT
603.46,608.27,598.2,606.16,143778.008,610.5702051776063,626.8028593840784,39.07203467554311,21.79644597106318,681.8024701705615,570.2935298294385,2,BNBUSDTUSDT
607.23,608.68,597.0,603.46,121784.476,609.4763274579747,625.0737586889616,38.030441322404656,21.889284428335767,680.4715026944832,568.0194973055168,2,BNBUSDTUSDT
599.9,609.25,599.34,607.23,137533.142,609.1307386182862,623.7519987860755,40.418821884092814,21.903550018559763,677.9669539660124,566.5710460339876,2,BNBUSDTUSDT
601.56,610.35,597.2,599.91,257426.554,607.7121634462421,621.9859248019218,37.4044115778894,22.091184260145226,674.4416235871607,564.8993764128392,2,BNBUSDTUSDT
605.72,606.78,592.59,601.55,204214.28,606.7641383006664,620.4721525943721,38.51086853612764,22.629528245849528,670.2701167430583,563.9788832569417,2,BNBUSDTUSDT
618.5,619.99,601.38,605.71,314125.448,606.6019631774869,619.3786598096038,41.34319535628068,21.517292359255702,662.9321606731608,565.4748393268392,2,BNBUSDTUSDT
597.32,619.9,595.0,618.51,285468.164,608.433968842489,619.3143146385221,49.11056475627323,21.04131134951827,656.172884246968,568.078115753032,2,BNBUSDTUSDT
592.77,608.52,592.53,597.34,171926.422,606.727204405183,617.6865876282612,39.73802293926091,20.80596688775228,650.0595834440188,568.8104165559811,2,BNBUSDTUSDT
591.74,595.23,587.5,592.77,115343.598,604.5799421890009,615.8409144706122,38.04985558901585,20.989394327030876,638.4671362249182,573.2898637750818,2,BNBUSDTUSDT
591.7,594.49,587.7,591.73,96609.003,602.6030280060777,614.0549208061225,37.657783597666295,21.15823941758325,619.9424481507804,584.3585518492196,2,BNBUSDTUSDT
590.5,596.08,587.08,591.71,191575.748,600.9271775436042,612.3997414871504,37.6497491461878,21.100399836803525,613.6308155058982,586.9241844941018,2,BNBUSDTUSDT
582.8,592.97,581.0,590.49,151848.259,599.3214579215112,610.7767976732874,37.1293538212435,21.563609973152886,613.6242749489312,585.7097250510689,2,BNBUSDTUSDT
579.52,587.0,576.0,582.8,174537.948,596.7796951643556,608.704442290081,33.944483882483,22.377411523948403,614.3664141698335,582.9905858301664,2,BNBUSDTUSDT
584.53,590.84,579.38,579.52,141640.579,594.1243574467625,606.542631750075,32.65773853817369,22.579708616296678,615.5509360689649,579.9970639310351,2,BNBUSDTUSDT
584.29,593.1,583.14,584.54,153827.795,592.6498409164914,604.9128071759953,36.61782862800452,22.450248023122167,615.6839571505526,579.7150428494473,2,BNBUSDTUSDT
597.3,598.67,580.32,584.28,144896.285,591.362173083185,603.3844510888846,36.49811540491664,21.589358313173108,615.8301969528258,578.0608030471743,2,BNBUSDTUSDT
585.93,600.48,584.0,597.29,151268.708,592.2741464550027,602.9330102674857,46.009719246375816,20.563405183827385,615.5833616275233,577.9676383724766,2,BNBUSDTUSDT
578.03,590.36,575.7,585.93,174700.72,591.2981239234638,601.6735280254497,40.32937852020964,20.446183141790478,615.4232209414523,576.7577790585477,2,BNBUSDTUSDT
582.32,583.58,566.17,578.03,369219.863,589.2568740890847,599.9221555791202,36.91608321538695,21.11937361821824,615.7668262547518,574.2291737452481,2,BNBUSDTUSDT
553.72,585.97,534.3,582.32,378370.127,588.189662690764,598.618292202889,39.891208210533584,23.39794593036923,615.3430097513975,572.7849902486024,2,BNBUSDTUSDT
554.6,566.0,547.64,553.72,212191.86,582.8866376614156,595.2924927804529,29.800814276122523,25.505864152685792,618.3039013474489,564.5800986525511,2,BNBUSDTUSDT
555.55,567.6,520.0,554.6,727293.86,578.5348472519671,592.2782340559748,30.384312275888483,28.307822280285993,619.6628040040711,558.335195995929,2,BNBUSDTUSDT
593.13,593.78,544.17,555.54,332256.265,574.9971784439722,589.5568833851619,31.043655267144874,28.519365199795285,619.140290731472,553.6887092685282,2,BNBUSDTUSDT
597.71,599.0,588.71,593.13,85938.079,577.7868432987457,589.8215586899647,51.02118237076598,28.323140871052384,618.3727379469219,553.7782620530782,2,BNBUSDTUSDT
592.68,600.0,585.0,597.71,177145.405,580.8519443297079,590.4058876758933,52.81488462266748,28.305697524700957,617.8544932751563,553.9125067248438,2,BNBUSDTUSDT
590.67,610.58,578.46,592.67,507928.514,582.670106740522,590.5735996999011,50.6180507549888,27.494002606572817,616.0703925060564,554.3926074939438,2,BNBUSDTUSDT
611.12,614.0,584.85,590.68,399507.957,583.9023980112108,590.5814812036122,49.73834101815451,26.496443656266322,610.8166143168504,556.8633856831497,2,BNBUSDTUSDT
604.81,618.54,604.46,611.13,565603.069,588.0912598556399,592.1035937070483,57.84603474298152,25.245074165843096,613.4835135214462,555.5754864785538,2,BNBUSDTUSDT
602.2,608.89,587.26,604.81,254764.269,590.663373724003,593.0448089880076,54.89868994279386,25.00130023380629,615.2240879744512,555.0389120255487,2,BNBUSDTUSDT
603.0,613.37,593.58,602.2,195649.405,592.4382393049257,593.7229712851922,53.68223493056192,24.443781270785255,616.5423168145129,554.767683185487,2,BNBUSDTUSDT
619.81,623.84,596.97,602.99,254422.261,594.0615871041679,594.4094178566594,54.01437967722962,23.19399082636199,617.9289636707468,554.509036329253,2,BNBUSDTUSDT
637.36,637.51,616.0,619.81,317817.16,598.0228813958344,596.2909424598697,60.50781524977945,21.844031746211872,622.5984349498882,552.7715650501117,1,BNBUSDTUSDT
618.0,642.5,617.2,637.36,743401.847,604.0747457964752,599.3330948702497,65.9158639029077,20.874091755423663,631.3755253616043,549.4504746383957,1,BNBUSDTUSDT
629.82,634.01,615.3,617.99,222093.835,606.215554135479,600.7150878428239,56.68879362699208,19.845863808276924,634.6625649127706,550.0104350872294,1,BNBUSDTUSDT
637.08,644.88,627.05,629.82,554571.557,609.8470073454054,602.871007261874,60.34023108644,19.512782157173014,639.7650708382141,549.4359291617859,1,BNBUSDTUSDT
623.8,639.5,618.0,637.08,307575.991,614.0366985230353,605.4050067239574,62.4333897730068,18.57035983891574,645.7333767861843,548.7476232138157,1,BNBUSDTUSDT
627.01,629.14,619.5,623.79,155602.578,615.5372064425684,606.7668580777383,56.54963179642935,17.696235610975194,648.4204024570307,548.7105975429691,1,BNBUSDTUSDT
635.16,636.1,623.79,627.01,140206.083,617.3022516052501,608.26635007198,57.59242196705925,17.314597376766883,651.5952038107375,549.6437961892625,1,BNBUSDTUSDT
630.47,637.8,624.92,635.17,262205.569,620.0511359736731,610.2592130296111,60.19925738855008,17.06446497336056,655.4626798077146,551.4903201922854,1,BNBUSDTUSDT
618.71,637.75,616.55,630.47,578472.125,621.6540381315696,611.7563083607511,57.988189508265734,16.17447887988038,658.1868582010585,553.5811417989415,1,BNBUSDTUSDT
627.81,628.2,604.36,618.7,399993.645,621.1995707267128,612.2706558895843,52.76188693789513,15.519728435216443,655.8448653448994,562.4211346551007,1,BNBUSDTUSDT
631.68,643.33,620.28,627.81,443437.833,622.21655984568,613.4217184162817,56.06265781960331,14.900398933375046,652.8359496128796,572.7510503871204,1,BNBUSDTUSDT
602.21,643.72,602.04,631.69,591668.184,623.6740121771138,614.7749244595201,57.427096858619805,14.446366806683889,647.6047487410794,585.5972512589206,1,BNBUSDTUSDT
619.82,622.8,593.06,602.2,255774.316,620.3703179960194,613.8434485736298,45.78841717654461,14.492198447442995,646.9160133407532,587.1929866592467,1,BNBUSDTUSDT
587.76,619.96,587.49,619.83,254324.009,620.287192150478,614.2868968274349,52.0455833582658,14.811302331047989,646.6826980043611,589.6383019956388,1,BNBUSDTUSDT
579.8,589.81,576.61,587.76,213012.082,615.2830087427121,612.3219415068843,42.44777879667089,15.614229821716108,647.3795492074795,588.4504507925204,1,BNBUSDTUSDT
569.87,613.71,567.99,579.8,647497.028,609.8240843207565,609.9129088026706,40.45368798159301,14.814790194388875,649.1385544541909,585.6034455458091,2,BNBUSDTUSDT
551.61,574.95,544.63,569.87,367224.211,603.6773021175632,606.9467674098802,38.05214704449487,15.117203589298414,653.1977429920023,577.4182570079977,2,BNBUSDTUSDT
531.49,566.0,507.0,551.61,691870.521,595.6669479456303,602.8477476017409,34.049240005455786,16.61166470182427,659.5177734579547,565.7782265420453,2,BNBUSDTUSDT
554.65,573.4,523.01,531.49,410154.62,585.7935713386103,597.5619885201304,30.27064845443657,17.585475202463023,667.7833503006391,550.4416496993608,2,BNBUSDTUSDT
593.1,593.1,550.2,554.65,246382.904,581.0022526711317,594.3833227038244,38.70314173955839,17.477990861862434,669.9777004911335,543.4132995088665,2,BNBUSDTUSDT
594.77,602.77,590.11,593.1,117220.631,582.8634445678807,594.2882617628004,49.600249312567534,16.927507341491907,668.6061236756849,542.1138763243151,2,BNBUSDTUSDT
596.49,610.2,577.23,594.77,289363.933,584.6952223266683,594.3239460766671,50.015882162100525,16.882592070255935,664.8710929481541,541.5899070518459,2,BNBUSDTUSDT
598.25,612.9,589.2,596.5,223701.39,586.5113419687193,594.4851352561733,50.47155223802176,16.707447397466062,663.4783927778429,540.8336072221572,2,BNBUSDTUSDT
584.01,606.06,580.57,598.24,206205.988,588.3157508966086,594.7632733853457,50.955829081784685,16.865101270526857,660.5809209052212,540.5730790947788,2,BNBUSDTUSDT
576.09,588.75,546.83,584.01,488869.851,587.6533276817457,593.9667346160608,46.91568046521151,18.058522323614095,655.8950927933679,539.9519072066323,2,BNBUSDTUSDT
623.94,624.36,567.5,576.1,497949.879,585.8758926537848,592.6432727926489,44.789799918428386,17.54025262890443,652.9794045598571,538.0985954401428,2,BNBUSDTUSDT
607.94,635.01,601.5,623.94,469069.23,591.7319091685872,594.9615488820823,57.37107347654494,16.64714225661329,652.5041871260191,538.2668128739808,2,BNBUSDTUSDT
588.07,609.48,586.4,607.93,292254.356,594.2239231426507,595.9221748908169,53.01691175846178,16.31729009163027,648.5215352948624,539.5254647051377,2,BNBUSDTUSDT
605.41,606.33,559.71,588.07,600999.319,593.277165736089,595.340532306312,48.13647735472337,16.783406592036616,643.8022245604367,540.0047754395633,2,BNBUSDTUSDT
611.57,619.77,595.84,605.41,295518.116,595.1437556228445,596.0864188021407,52.26798319248186,16.667833320950287,642.0778237078717,540.4001762921281,2,BNBUSDTUSDT
623.49,632.14,594.07,611.57,428035.431,597.6708701424069,597.2333507427228,53.67965722603888,16.080706778370416,639.38750371473,541.4664962852701,1,BNBUSDTUSDT
614.19,628.7,586.0,623.49,647434.612,601.6430439666519,599.1782877247433,56.36873097326346,15.793008190142306,637.7093881138288,542.3246118861713,1,BNBUSDTUSDT
